"TIME","GEO","UNIT","AGE","SEX","PROJECTION","Value","Flag and Footnotes"
"2019","Latvia","Person","72 years","Total","Baseline projections ","16,334",""
"2019","Latvia","Person","73 years","Total","Baseline projections ","15,180",""
"2019","Latvia","Person","74 years","Total","Baseline projections ","15,736",""
"2019","Latvia","Person","75 years","Total","Baseline projections ","16,345",""
"2019","Latvia","Person","76 years","Total","Baseline projections ","17,333",""
"2019","Latvia","Person","77 years","Total","Baseline projections ","18,077",""
"2019","Latvia","Person","78 years","Total","Baseline projections ","16,951",""
"2019","Latvia","Person","79 years","Total","Baseline projections ","16,551",""
"2019","Latvia","Person","80 years","Total","Baseline projections ","15,501",""
"2019","Latvia","Person","81 years","Total","Baseline projections ","14,291",""
"2019","Latvia","Person","82 years","Total","Baseline projections ","12,185",""
"2019","Latvia","Person","83 years","Total","Baseline projections ","10,502",""
"2019","Latvia","Person","84 years","Total","Baseline projections ","8,573",""
"2019","Latvia","Person","85 years","Total","Baseline projections ","8,196",""
"2019","Latvia","Person","86 years","Total","Baseline projections ","7,690",""
"2019","Latvia","Person","87 years","Total","Baseline projections ","6,646",""
"2019","Latvia","Person","88 years","Total","Baseline projections ","5,853",""
"2019","Latvia","Person","89 years","Total","Baseline projections ","4,664",""
"2019","Latvia","Person","90 years","Total","Baseline projections ","4,118",""
"2019","Latvia","Person","91 years","Total","Baseline projections ","3,188",""
"2019","Latvia","Person","92 years","Total","Baseline projections ","2,353",""
"2019","Latvia","Person","93 years","Total","Baseline projections ","1,732",""
"2019","Latvia","Person","94 years","Total","Baseline projections ","1,274",""
"2019","Latvia","Person","95 years","Total","Baseline projections ","908",""
"2019","Latvia","Person","96 years","Total","Baseline projections ","573",""
"2019","Latvia","Person","97 years","Total","Baseline projections ","346",""
"2019","Latvia","Person","98 years","Total","Baseline projections ","187",""
"2019","Latvia","Person","99 years","Total","Baseline projections ","110",""
"2019","Latvia","Person","100 years or over","Total","Baseline projections ","166",""
"2019","Lithuania","Person","Total","Total","Baseline projections ","2,783,217",""
"2019","Lithuania","Person","16 years","Total","Baseline projections ","25,095",""
"2019","Lithuania","Person","17 years","Total","Baseline projections ","26,469",""
"2019","Lithuania","Person","18 years","Total","Baseline projections ","28,788",""
"2019","Lithuania","Person","19 years","Total","Baseline projections ","30,219",""
"2019","Lithuania","Person","20 years","Total","Baseline projections ","30,230",""
"2019","Lithuania","Person","21 years","Total","Baseline projections ","30,449",""
"2019","Lithuania","Person","22 years","Total","Baseline projections ","30,950",""
"2019","Lithuania","Person","23 years","Total","Baseline projections ","31,674",""
"2019","Lithuania","Person","24 years","Total","Baseline projections ","32,223",""
"2019","Lithuania","Person","25 years","Total","Baseline projections ","36,132",""
"2019","Lithuania","Person","26 years","Total","Baseline projections ","39,736",""
"2019","Lithuania","Person","27 years","Total","Baseline projections ","39,633",""
"2019","Lithuania","Person","28 years","Total","Baseline projections ","38,669",""
"2019","Lithuania","Person","29 years","Total","Baseline projections ","36,619",""
"2019","Lithuania","Person","30 years","Total","Baseline projections ","36,470",""
"2019","Lithuania","Person","31 years","Total","Baseline projections ","37,986",""
"2019","Lithuania","Person","32 years","Total","Baseline projections ","37,300",""
"2019","Lithuania","Person","33 years","Total","Baseline projections ","35,609",""
"2019","Lithuania","Person","34 years","Total","Baseline projections ","35,017",""
"2019","Lithuania","Person","35 years","Total","Baseline projections ","34,718",""
"2019","Lithuania","Person","36 years","Total","Baseline projections ","31,908",""
"2019","Lithuania","Person","37 years","Total","Baseline projections ","31,874",""
"2019","Lithuania","Person","38 years","Total","Baseline projections ","31,871",""
"2019","Lithuania","Person","39 years","Total","Baseline projections ","32,453",""
"2019","Lithuania","Person","40 years","Total","Baseline projections ","33,149",""
"2019","Lithuania","Person","41 years","Total","Baseline projections ","34,081",""
"2019","Lithuania","Person","42 years","Total","Baseline projections ","34,994",""
"2019","Lithuania","Person","43 years","Total","Baseline projections ","35,310",""
"2019","Lithuania","Person","44 years","Total","Baseline projections ","36,064",""
"2019","Lithuania","Person","45 years","Total","Baseline projections ","36,512",""
"2019","Lithuania","Person","46 years","Total","Baseline projections ","38,392",""
"2019","Lithuania","Person","47 years","Total","Baseline projections ","40,392",""
"2019","Lithuania","Person","48 years","Total","Baseline projections ","40,051",""
"2019","Lithuania","Person","49 years","Total","Baseline projections ","39,890",""
"2019","Lithuania","Person","50 years","Total","Baseline projections ","40,167",""
"2019","Lithuania","Person","51 years","Total","Baseline projections ","40,057",""
"2019","Lithuania","Person","52 years","Total","Baseline projections ","40,271",""
"2019","Lithuania","Person","53 years","Total","Baseline projections ","40,276",""
"2019","Lithuania","Person","54 years","Total","Baseline projections ","41,594",""
"2019","Lithuania","Person","55 years","Total","Baseline projections ","42,104",""
"2019","Lithuania","Person","56 years","Total","Baseline projections ","43,722",""
"2019","Lithuania","Person","57 years","Total","Baseline projections ","45,497",""
"2019","Lithuania","Person","58 years","Total","Baseline projections ","45,187",""
"2019","Lithuania","Person","59 years","Total","Baseline projections ","44,223",""
"2019","Lithuania","Person","60 years","Total","Baseline projections ","43,088",""
"2019","Lithuania","Person","61 years","Total","Baseline projections ","39,696",""
"2019","Lithuania","Person","62 years","Total","Baseline projections ","36,217",""
"2019","Lithuania","Person","63 years","Total","Baseline projections ","35,439",""
"2019","Lithuania","Person","64 years","Total","Baseline projections ","33,254",""
"2019","Lithuania","Person","65 years","Total","Baseline projections ","30,784",""
"2019","Lithuania","Person","66 years","Total","Baseline projections ","31,726",""
"2019","Lithuania","Person","67 years","Total","Baseline projections ","31,042",""
"2019","Lithuania","Person","68 years","Total","Baseline projections ","30,612",""
"2019","Lithuania","Person","69 years","Total","Baseline projections ","30,966",""
"2019","Lithuania","Person","70 years","Total","Baseline projections ","27,428",""
"2019","Lithuania","Person","71 years","Total","Baseline projections ","24,565",""
"2019","Lithuania","Person","72 years","Total","Baseline projections ","22,867",""
"2019","Lithuania","Person","73 years","Total","Baseline projections ","24,448",""
"2019","Lithuania","Person","74 years","Total","Baseline projections ","20,797",""
"2019","Lithuania","Person","75 years","Total","Baseline projections ","23,565",""
"2019","Lithuania","Person","76 years","Total","Baseline projections ","25,111",""
"2019","Lithuania","Person","77 years","Total","Baseline projections ","23,815",""
"2019","Lithuania","Person","78 years","Total","Baseline projections ","22,366",""
"2019","Lithuania","Person","79 years","Total","Baseline projections ","21,430",""
"2019","Lithuania","Person","80 years","Total","Baseline projections ","21,013",""
"2019","Lithuania","Person","81 years","Total","Baseline projections ","19,537",""
"2019","Lithuania","Person","82 years","Total","Baseline projections ","18,669",""
"2019","Lithuania","Person","83 years","Total","Baseline projections ","16,369",""
"2019","Lithuania","Person","84 years","Total","Baseline projections ","14,071",""
"2019","Lithuania","Person","85 years","Total","Baseline projections ","13,085",""
"2019","Lithuania","Person","86 years","Total","Baseline projections ","12,090",""
"2019","Lithuania","Person","87 years","Total","Baseline projections ","10,014",""
"2019","Lithuania","Person","88 years","Total","Baseline projections ","8,772",""
"2019","Lithuania","Person","89 years","Total","Baseline projections ","7,028",""
"2019","Lithuania","Person","90 years","Total","Baseline projections ","6,130",""
"2019","Lithuania","Person","91 years","Total","Baseline projections ","4,589",""
"2019","Lithuania","Person","92 years","Total","Baseline projections ","3,427",""
"2019","Lithuania","Person","93 years","Total","Baseline projections ","2,598",""
"2019","Lithuania","Person","94 years","Total","Baseline projections ","1,840",""
"2019","Lithuania","Person","95 years","Total","Baseline projections ","1,303",""
"2019","Lithuania","Person","96 years","Total","Baseline projections ","848",""
"2019","Lithuania","Person","97 years","Total","Baseline projections ","542",""
"2019","Lithuania","Person","98 years","Total","Baseline projections ","316",""
"2019","Lithuania","Person","99 years","Total","Baseline projections ","164",""
"2019","Lithuania","Person","100 years or over","Total","Baseline projections ","233",""
"2019","Luxembourg","Person","Total","Total","Baseline projections ","615,753",""
"2019","Luxembourg","Person","16 years","Total","Baseline projections ","6,437",""
"2019","Luxembourg","Person","17 years","Total","Baseline projections ","6,544",""
"2019","Luxembourg","Person","18 years","Total","Baseline projections ","7,013",""
"2019","Luxembourg","Person","19 years","Total","Baseline projections ","6,867",""
"2019","Luxembourg","Person","20 years","Total","Baseline projections ","7,089",""
"2019","Luxembourg","Person","21 years","Total","Baseline projections ","7,432",""
"2019","Luxembourg","Person","22 years","Total","Baseline projections ","7,670",""
"2019","Luxembourg","Person","23 years","Total","Baseline projections ","7,629",""
"2019","Luxembourg","Person","24 years","Total","Baseline projections ","8,158",""
"2019","Luxembourg","Person","25 years","Total","Baseline projections ","8,420",""
"2019","Luxembourg","Person","26 years","Total","Baseline projections ","8,674",""
"2019","Luxembourg","Person","27 years","Total","Baseline projections ","8,782",""
"2019","Luxembourg","Person","28 years","Total","Baseline projections ","8,997",""
"2019","Luxembourg","Person","29 years","Total","Baseline projections ","9,124",""
"2019","Luxembourg","Person","30 years","Total","Baseline projections ","9,524",""
"2019","Luxembourg","Person","31 years","Total","Baseline projections ","9,436",""
"2019","Luxembourg","Person","32 years","Total","Baseline projections ","9,682",""
"2019","Luxembourg","Person","33 years","Total","Baseline projections ","9,295",""
"2019","Luxembourg","Person","34 years","Total","Baseline projections ","9,603",""
"2019","Luxembourg","Person","35 years","Total","Baseline projections ","9,550",""
"2019","Luxembourg","Person","36 years","Total","Baseline projections ","9,782",""
"2019","Luxembourg","Person","37 years","Total","Baseline projections ","9,869",""
"2019","Luxembourg","Person","38 years","Total","Baseline projections ","9,598",""
"2019","Luxembourg","Person","39 years","Total","Baseline projections ","9,471",""
"2019","Luxembourg","Person","40 years","Total","Baseline projections ","9,460",""
"2019","Luxembourg","Person","41 years","Total","Baseline projections ","9,234",""
"2019","Luxembourg","Person","42 years","Total","Baseline projections ","9,160",""
"2019","Luxembourg","Person","43 years","Total","Baseline projections ","9,124",""
"2019","Luxembourg","Person","44 years","Total","Baseline projections ","8,986",""
"2019","Luxembourg","Person","45 years","Total","Baseline projections ","8,920",""
"2019","Luxembourg","Person","46 years","Total","Baseline projections ","9,186",""
"2019","Luxembourg","Person","47 years","Total","Baseline projections ","9,580",""
"2019","Luxembourg","Person","48 years","Total","Baseline projections ","9,302",""
"2019","Luxembourg","Person","49 years","Total","Baseline projections ","9,470",""
"2019","Luxembourg","Person","50 years","Total","Baseline projections ","9,501",""
"2019","Luxembourg","Person","51 years","Total","Baseline projections ","9,500",""
"2019","Luxembourg","Person","52 years","Total","Baseline projections ","9,402",""
"2019","Luxembourg","Person","53 years","Total","Baseline projections ","9,354",""
"2019","Luxembourg","Person","54 years","Total","Baseline projections ","9,188",""
"2019","Luxembourg","Person","55 years","Total","Baseline projections ","9,004",""
"2019","Luxembourg","Person","56 years","Total","Baseline projections ","8,524",""
"2019","Luxembourg","Person","57 years","Total","Baseline projections ","8,339",""
"2019","Luxembourg","Person","58 years","Total","Baseline projections ","7,910",""
"2019","Luxembourg","Person","59 years","Total","Baseline projections ","7,665",""
"2019","Luxembourg","Person","60 years","Total","Baseline projections ","7,341",""
"2019","Luxembourg","Person","61 years","Total","Baseline projections ","7,141",""
"2019","Luxembourg","Person","62 years","Total","Baseline projections ","6,708",""
"2019","Luxembourg","Person","63 years","Total","Baseline projections ","6,276",""
"2019","Luxembourg","Person","64 years","Total","Baseline projections ","6,333",""
"2019","Luxembourg","Person","65 years","Total","Baseline projections ","5,935",""
"2019","Luxembourg","Person","66 years","Total","Baseline projections ","5,731",""
"2019","Luxembourg","Person","67 years","Total","Baseline projections ","5,120",""
"2019","Luxembourg","Person","68 years","Total","Baseline projections ","5,152",""
"2019","Luxembourg","Person","69 years","Total","Baseline projections ","5,109",""
"2019","Luxembourg","Person","70 years","Total","Baseline projections ","4,928",""
"2019","Luxembourg","Person","71 years","Total","Baseline projections ","4,732",""
"2019","Luxembourg","Person","72 years","Total","Baseline projections ","4,294",""
"2019","Luxembourg","Person","73 years","Total","Baseline projections ","3,731",""
"2019","Luxembourg","Person","74 years","Total","Baseline projections ","3,699",""
"2019","Luxembourg","Person","75 years","Total","Baseline projections ","3,673",""
"2019","Luxembourg","Person","76 years","Total","Baseline projections ","3,463",""
"2019","Luxembourg","Person","77 years","Total","Baseline projections ","3,123",""
"2019","Luxembourg","Person","78 years","Total","Baseline projections ","3,129",""
"2019","Luxembourg","Person","79 years","Total","Baseline projections ","3,169",""
"2019","Luxembourg","Person","80 years","Total","Baseline projections ","2,869",""
"2019","Luxembourg","Person","81 years","Total","Baseline projections ","2,639",""
"2019","Luxembourg","Person","82 years","Total","Baseline projections ","2,473",""
"2019","Luxembourg","Person","83 years","Total","Baseline projections ","2,308",""
"2019","Luxembourg","Person","84 years","Total","Baseline projections ","2,077",""
"2019","Luxembourg","Person","85 years","Total","Baseline projections ","1,963",""
"2019","Luxembourg","Person","86 years","Total","Baseline projections ","1,808",""
"2019","Luxembourg","Person","87 years","Total","Baseline projections ","1,722",""
"2019","Luxembourg","Person","88 years","Total","Baseline projections ","1,573",""
"2019","Luxembourg","Person","89 years","Total","Baseline projections ","1,321",""
"2019","Luxembourg","Person","90 years","Total","Baseline projections ","1,081",""
"2019","Luxembourg","Person","91 years","Total","Baseline projections ","867",""
"2019","Luxembourg","Person","92 years","Total","Baseline projections ","691",""
"2019","Luxembourg","Person","93 years","Total","Baseline projections ","521",""
"2019","Luxembourg","Person","94 years","Total","Baseline projections ","396",""
"2019","Luxembourg","Person","95 years","Total","Baseline projections ","294",""
"2019","Luxembourg","Person","96 years","Total","Baseline projections ","210",""
"2019","Luxembourg","Person","97 years","Total","Baseline projections ","136",""
"2019","Luxembourg","Person","98 years","Total","Baseline projections ","108",""
"2019","Luxembourg","Person","99 years","Total","Baseline projections ","46",""
"2019","Luxembourg","Person","100 years or over","Total","Baseline projections ","76",""
"2019","Hungary","Person","Total","Total","Baseline projections ","9,797,108",""
"2019","Hungary","Person","16 years","Total","Baseline projections ","97,424",""
"2019","Hungary","Person","17 years","Total","Baseline projections ","97,958",""
"2019","Hungary","Person","18 years","Total","Baseline projections ","99,358",""
"2019","Hungary","Person","19 years","Total","Baseline projections ","96,981",""
"2019","Hungary","Person","20 years","Total","Baseline projections ","100,540",""
"2019","Hungary","Person","21 years","Total","Baseline projections ","105,123",""
"2019","Hungary","Person","22 years","Total","Baseline projections ","113,833",""
"2019","Hungary","Person","23 years","Total","Baseline projections ","120,360",""
"2019","Hungary","Person","24 years","Total","Baseline projections ","123,105",""
"2019","Hungary","Person","25 years","Total","Baseline projections ","124,162",""
"2019","Hungary","Person","26 years","Total","Baseline projections ","127,074",""
"2019","Hungary","Person","27 years","Total","Baseline projections ","130,754",""
"2019","Hungary","Person","28 years","Total","Baseline projections ","128,172",""
"2019","Hungary","Person","29 years","Total","Baseline projections ","124,027",""
"2019","Hungary","Person","30 years","Total","Baseline projections ","122,521",""
"2019","Hungary","Person","31 years","Total","Baseline projections ","121,930",""
"2019","Hungary","Person","32 years","Total","Baseline projections ","122,896",""
"2019","Hungary","Person","33 years","Total","Baseline projections ","123,849",""
"2019","Hungary","Person","34 years","Total","Baseline projections ","118,873",""
"2019","Hungary","Person","35 years","Total","Baseline projections ","120,573",""
"2019","Hungary","Person","36 years","Total","Baseline projections ","127,155",""
"2019","Hungary","Person","37 years","Total","Baseline projections ","135,885",""
"2019","Hungary","Person","38 years","Total","Baseline projections ","142,321",""
"2019","Hungary","Person","39 years","Total","Baseline projections ","152,354",""
"2019","Hungary","Person","40 years","Total","Baseline projections ","159,166",""
"2019","Hungary","Person","41 years","Total","Baseline projections ","167,098",""
"2019","Hungary","Person","42 years","Total","Baseline projections ","174,094",""
"2019","Hungary","Person","43 years","Total","Baseline projections ","181,562",""
"2019","Hungary","Person","44 years","Total","Baseline projections ","173,335",""
"2019","Hungary","Person","45 years","Total","Baseline projections ","146,378",""
"2019","Hungary","Person","46 years","Total","Baseline projections ","144,058",""
"2019","Hungary","Person","47 years","Total","Baseline projections ","141,471",""
"2019","Hungary","Person","48 years","Total","Baseline projections ","143,081",""
"2019","Hungary","Person","49 years","Total","Baseline projections ","143,346",""
"2019","Hungary","Person","50 years","Total","Baseline projections ","143,037",""
"2019","Hungary","Person","51 years","Total","Baseline projections ","136,178",""
"2019","Hungary","Person","52 years","Total","Baseline projections ","123,568",""
"2019","Hungary","Person","53 years","Total","Baseline projections ","118,369",""
"2019","Hungary","Person","54 years","Total","Baseline projections ","116,117",""
"2019","Hungary","Person","55 years","Total","Baseline projections ","114,020",""
"2019","Hungary","Person","56 years","Total","Baseline projections ","110,045",""
"2019","Hungary","Person","57 years","Total","Baseline projections ","116,045",""
"2019","Hungary","Person","58 years","Total","Baseline projections ","120,338",""
"2019","Hungary","Person","59 years","Total","Baseline projections ","119,969",""
"2019","Hungary","Person","60 years","Total","Baseline projections ","124,257",""
"2019","Hungary","Person","61 years","Total","Baseline projections ","126,987",""
"2019","Hungary","Person","62 years","Total","Baseline projections ","141,782",""
"2019","Hungary","Person","63 years","Total","Baseline projections ","150,810",""
"2019","Hungary","Person","64 years","Total","Baseline projections ","154,651",""
"2019","Hungary","Person","65 years","Total","Baseline projections ","139,461",""
"2019","Hungary","Person","66 years","Total","Baseline projections ","123,309",""
"2019","Hungary","Person","67 years","Total","Baseline projections ","122,632",""
"2019","Hungary","Person","68 years","Total","Baseline projections ","122,036",""
"2019","Hungary","Person","69 years","Total","Baseline projections ","114,586",""
"2019","Hungary","Person","70 years","Total","Baseline projections ","110,058",""
"2019","Hungary","Person","71 years","Total","Baseline projections ","103,411",""
"2019","Hungary","Person","72 years","Total","Baseline projections ","88,739",""
"2019","Hungary","Person","73 years","Total","Baseline projections ","83,958",""
"2019","Hungary","Person","74 years","Total","Baseline projections ","92,540",""
"2019","Hungary","Person","75 years","Total","Baseline projections ","82,385",""
"2019","Hungary","Person","76 years","Total","Baseline projections ","81,212",""
"2019","Hungary","Person","77 years","Total","Baseline projections ","72,349",""
"2019","Hungary","Person","78 years","Total","Baseline projections ","70,095",""
"2019","Hungary","Person","79 years","Total","Baseline projections ","61,793",""
"2019","Hungary","Person","80 years","Total","Baseline projections ","57,581",""
"2019","Hungary","Person","81 years","Total","Baseline projections ","52,050",""
"2019","Hungary","Person","82 years","Total","Baseline projections ","47,044",""
"2019","Hungary","Person","83 years","Total","Baseline projections ","43,394",""
"2019","Hungary","Person","84 years","Total","Baseline projections ","39,178",""
"2019","Hungary","Person","85 years","Total","Baseline projections ","35,654",""
"2019","Hungary","Person","86 years","Total","Baseline projections ","31,460",""
"2019","Hungary","Person","87 years","Total","Baseline projections ","26,704",""
"2019","Hungary","Person","88 years","Total","Baseline projections ","23,871",""
"2019","Hungary","Person","89 years","Total","Baseline projections ","18,888",""
"2019","Hungary","Person","90 years","Total","Baseline projections ","15,439",""
"2019","Hungary","Person","91 years","Total","Baseline projections ","11,925",""
"2019","Hungary","Person","92 years","Total","Baseline projections ","9,815",""
"2019","Hungary","Person","93 years","Total","Baseline projections ","7,723",""
"2019","Hungary","Person","94 years","Total","Baseline projections ","5,367",""
"2019","Hungary","Person","95 years","Total","Baseline projections ","4,277",""
"2019","Hungary","Person","96 years","Total","Baseline projections ","3,226",""
"2019","Hungary","Person","97 years","Total","Baseline projections ","2,280",""
"2019","Hungary","Person","98 years","Total","Baseline projections ","1,516",""
"2019","Hungary","Person","99 years","Total","Baseline projections ","931",""
"2019","Hungary","Person","100 years or over","Total","Baseline projections ","1,192",""
"2019","Malta","Person","Total","Total","Baseline projections ","448,097",""
"2019","Malta","Person","16 years","Total","Baseline projections ","4,018",""
"2019","Malta","Person","17 years","Total","Baseline projections ","4,069",""
"2019","Malta","Person","18 years","Total","Baseline projections ","4,587",""
"2019","Malta","Person","19 years","Total","Baseline projections ","4,700",""
"2019","Malta","Person","20 years","Total","Baseline projections ","5,098",""
"2019","Malta","Person","21 years","Total","Baseline projections ","5,381",""
"2019","Malta","Person","22 years","Total","Baseline projections ","5,639",""
"2019","Malta","Person","23 years","Total","Baseline projections ","5,803",""
"2019","Malta","Person","24 years","Total","Baseline projections ","5,930",""
"2019","Malta","Person","25 years","Total","Baseline projections ","6,329",""
"2019","Malta","Person","26 years","Total","Baseline projections ","6,625",""
"2019","Malta","Person","27 years","Total","Baseline projections ","6,756",""
"2019","Malta","Person","28 years","Total","Baseline projections ","6,812",""
"2019","Malta","Person","29 years","Total","Baseline projections ","6,930",""
"2019","Malta","Person","30 years","Total","Baseline projections ","6,886",""
"2019","Malta","Person","31 years","Total","Baseline projections ","6,538",""
"2019","Malta","Person","32 years","Total","Baseline projections ","6,458",""
"2019","Malta","Person","33 years","Total","Baseline projections ","6,541",""
"2019","Malta","Person","34 years","Total","Baseline projections ","6,502",""
"2019","Malta","Person","35 years","Total","Baseline projections ","6,620",""
"2019","Malta","Person","36 years","Total","Baseline projections ","6,782",""
"2019","Malta","Person","37 years","Total","Baseline projections ","6,390",""
"2019","Malta","Person","38 years","Total","Baseline projections ","6,341",""
"2019","Malta","Person","39 years","Total","Baseline projections ","6,332",""
"2019","Malta","Person","40 years","Total","Baseline projections ","6,255",""
"2019","Malta","Person","41 years","Total","Baseline projections ","6,283",""
"2019","Malta","Person","42 years","Total","Baseline projections ","6,194",""
"2019","Malta","Person","43 years","Total","Baseline projections ","6,142",""
"2019","Malta","Person","44 years","Total","Baseline projections ","5,870",""
"2019","Malta","Person","45 years","Total","Baseline projections ","5,633",""
"2019","Malta","Person","46 years","Total","Baseline projections ","5,511",""
"2019","Malta","Person","47 years","Total","Baseline projections ","5,467",""
"2019","Malta","Person","48 years","Total","Baseline projections ","5,277",""
"2019","Malta","Person","49 years","Total","Baseline projections ","4,999",""
"2019","Malta","Person","50 years","Total","Baseline projections ","5,121",""
"2019","Malta","Person","51 years","Total","Baseline projections ","4,980",""
"2019","Malta","Person","52 years","Total","Baseline projections ","5,028",""
"2019","Malta","Person","53 years","Total","Baseline projections ","5,271",""
"2019","Malta","Person","54 years","Total","Baseline projections ","5,508",""
"2019","Malta","Person","55 years","Total","Baseline projections ","5,596",""
"2019","Malta","Person","56 years","Total","Baseline projections ","5,954",""
"2019","Malta","Person","57 years","Total","Baseline projections ","5,945",""
"2019","Malta","Person","58 years","Total","Baseline projections ","6,221",""
"2019","Malta","Person","59 years","Total","Baseline projections ","6,098",""
"2019","Malta","Person","60 years","Total","Baseline projections ","6,100",""
"2019","Malta","Person","61 years","Total","Baseline projections ","6,182",""
"2019","Malta","Person","62 years","Total","Baseline projections ","6,119",""
"2019","Malta","Person","63 years","Total","Baseline projections ","5,883",""
"2019","Malta","Person","64 years","Total","Baseline projections ","5,771",""
"2019","Malta","Person","65 years","Total","Baseline projections ","5,558",""
"2019","Malta","Person","66 years","Total","Baseline projections ","5,624",""
"2019","Malta","Person","67 years","Total","Baseline projections ","5,559",""
"2019","Malta","Person","68 years","Total","Baseline projections ","5,910",""
"2019","Malta","Person","69 years","Total","Baseline projections ","5,841",""
"2019","Malta","Person","70 years","Total","Baseline projections ","5,943",""
"2019","Malta","Person","71 years","Total","Baseline projections ","5,956",""
"2019","Malta","Person","72 years","Total","Baseline projections ","5,563",""
"2019","Malta","Person","73 years","Total","Baseline projections ","5,227",""
"2019","Malta","Person","74 years","Total","Baseline projections ","5,242",""
"2019","Malta","Person","75 years","Total","Baseline projections ","3,690",""
"2019","Malta","Person","76 years","Total","Baseline projections ","2,462",""
"2019","Malta","Person","77 years","Total","Baseline projections ","2,571",""
"2019","Malta","Person","78 years","Total","Baseline projections ","2,754",""
"2019","Malta","Person","79 years","Total","Baseline projections ","2,844",""
"2019","Malta","Person","80 years","Total","Baseline projections ","2,724",""
"2019","Malta","Person","81 years","Total","Baseline projections ","2,578",""
"2019","Malta","Person","82 years","Total","Baseline projections ","2,395",""
"2019","Malta","Person","83 years","Total","Baseline projections ","2,125",""
"2019","Malta","Person","84 years","Total","Baseline projections ","1,792",""
"2019","Malta","Person","85 years","Total","Baseline projections ","1,698",""
"2019","Malta","Person","86 years","Total","Baseline projections ","1,495",""
"2019","Malta","Person","87 years","Total","Baseline projections ","1,300",""
"2019","Malta","Person","88 years","Total","Baseline projections ","1,099",""
"2019","Malta","Person","89 years","Total","Baseline projections ","850",""
"2019","Malta","Person","90 years","Total","Baseline projections ","692",""
"2019","Malta","Person","91 years","Total","Baseline projections ","608",""
"2019","Malta","Person","92 years","Total","Baseline projections ","491",""
"2019","Malta","Person","93 years","Total","Baseline projections ","381",""
"2019","Malta","Person","94 years","Total","Baseline projections ","301",""
"2019","Malta","Person","95 years","Total","Baseline projections ","196",""
"2019","Malta","Person","96 years","Total","Baseline projections ","136",""
"2019","Malta","Person","97 years","Total","Baseline projections ","106",""
"2019","Malta","Person","98 years","Total","Baseline projections ","78",""
"2019","Malta","Person","99 years","Total","Baseline projections ","53",""
"2019","Malta","Person","100 years or over","Total","Baseline projections ","76",""
"2019","Netherlands","Person","Total","Total","Baseline projections ","17,304,982",""
"2019","Netherlands","Person","16 years","Total","Baseline projections ","204,857",""
"2019","Netherlands","Person","17 years","Total","Baseline projections ","207,108",""
"2019","Netherlands","Person","18 years","Total","Baseline projections ","213,586",""
"2019","Netherlands","Person","19 years","Total","Baseline projections ","212,769",""
"2019","Netherlands","Person","20 years","Total","Baseline projections ","215,082",""
"2019","Netherlands","Person","21 years","Total","Baseline projections ","212,348",""
"2019","Netherlands","Person","22 years","Total","Baseline projections ","213,732",""
"2019","Netherlands","Person","23 years","Total","Baseline projections ","216,453",""
"2019","Netherlands","Person","24 years","Total","Baseline projections ","223,972",""
"2019","Netherlands","Person","25 years","Total","Baseline projections ","223,958",""
"2019","Netherlands","Person","26 years","Total","Baseline projections ","226,534",""
"2019","Netherlands","Person","27 years","Total","Baseline projections ","229,244",""
"2019","Netherlands","Person","28 years","Total","Baseline projections ","229,794",""
"2019","Netherlands","Person","29 years","Total","Baseline projections ","221,901",""
"2019","Netherlands","Person","30 years","Total","Baseline projections ","219,199",""
"2019","Netherlands","Person","31 years","Total","Baseline projections ","218,737",""
"2019","Netherlands","Person","32 years","Total","Baseline projections ","217,496",""
"2019","Netherlands","Person","33 years","Total","Baseline projections ","212,468",""
"2019","Netherlands","Person","34 years","Total","Baseline projections ","208,813",""
"2019","Netherlands","Person","35 years","Total","Baseline projections ","203,042",""
"2019","Netherlands","Person","36 years","Total","Baseline projections ","203,803",""
"2019","Netherlands","Person","37 years","Total","Baseline projections ","207,465",""
"2019","Netherlands","Person","38 years","Total","Baseline projections ","209,946",""
"2019","Netherlands","Person","39 years","Total","Baseline projections ","203,017",""
"2019","Netherlands","Person","40 years","Total","Baseline projections ","203,295",""
"2019","Netherlands","Person","41 years","Total","Baseline projections ","200,121",""
"2019","Netherlands","Person","42 years","Total","Baseline projections ","202,021",""
"2019","Netherlands","Person","43 years","Total","Baseline projections ","203,549",""
"2019","Netherlands","Person","44 years","Total","Baseline projections ","212,418",""
"2019","Netherlands","Person","45 years","Total","Baseline projections ","219,869",""
"2019","Netherlands","Person","46 years","Total","Baseline projections ","237,567",""
"2019","Netherlands","Person","47 years","Total","Baseline projections ","248,976",""
"2019","Netherlands","Person","48 years","Total","Baseline projections ","259,620",""
"2019","Netherlands","Person","49 years","Total","Baseline projections ","265,118",""
"2019","Netherlands","Person","50 years","Total","Baseline projections ","253,926",""
"2019","Netherlands","Person","51 years","Total","Baseline projections ","251,101",""
"2019","Netherlands","Person","52 years","Total","Baseline projections ","252,389",""
"2019","Netherlands","Person","53 years","Total","Baseline projections ","256,110",""
"2019","Netherlands","Person","54 years","Total","Baseline projections ","260,347",""
"2019","Netherlands","Person","55 years","Total","Baseline projections ","255,368",""
"2019","Netherlands","Person","56 years","Total","Baseline projections ","250,494",""
"2019","Netherlands","Person","57 years","Total","Baseline projections ","247,433",""
"2019","Netherlands","Person","58 years","Total","Baseline projections ","240,333",""
"2019","Netherlands","Person","59 years","Total","Baseline projections ","237,553",""
